,aa_percent0_x,aa_percent1_x,aa_percent2_x,aa_percent3_x,aa_percent4_x,aa_percent5_x,aa_percent6_x,aa_percent7_x,aa_percent8_x,aa_percent9_x,aa_percent10_x,aa_percent11_x,aa_percent12_x,aa_percent13_x,aa_percent14_x,aa_percent15_x,aa_percent16_x,aa_percent17_x,aa_percent18_x,aa_percent19_x,aromacity_x,instability_x,flexibility_x,isoelectric_x,mol_extinct1_x,mol_extinct2_x,mw_x,gravy_x,ss_faction1_x,ss_faction2_x,ss_faction3_x,aa_percent0_y,aa_percent1_y,aa_percent2_y,aa_percent3_y,aa_percent4_y,aa_percent5_y,aa_percent6_y,aa_percent7_y,aa_percent8_y,aa_percent9_y,aa_percent10_y,aa_percent11_y,aa_percent12_y,aa_percent13_y,aa_percent14_y,aa_percent15_y,aa_percent16_y,aa_percent17_y,aa_percent18_y,aa_percent19_y,aromacity_y,instability_y,flexibility_y,isoelectric_y,mol_extinct1_y,mol_extinct2_y,mw_y,gravy_y,ss_faction1_y,ss_faction2_y,ss_faction3_y,name
5i8o,0.07758620689655173,0.017241379310344827,0.034482758620689655,0.02586206896551724,0.04310344827586207,0.1206896551724138,0.008620689655172414,0.04310344827586207,0.04310344827586207,0.08620689655172414,0.008620689655172414,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.02586206896551724,0.1206896551724138,0.15517241379310345,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.11206896551724138,22.90344827586206,0.9943464619492657,7.98028564453125,27960,28085,12225.594099999984,0.03017241379310345,0.29310344827586204,0.2931034482758621,0.19827586206896552,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.02727272727272727,0.02727272727272727,0.11818181818181818,0.0,0.045454545454545456,0.03636363636363636,0.07272727272727272,0.00909090909090909,0.05454545454545454,0.045454545454545456,0.06363636363636363,0.01818181818181818,0.12727272727272726,0.08181818181818182,0.06363636363636363,0.00909090909090909,0.07272727272727272,0.10909090909090909,31.693636363636347,0.9998041018387551,5.04693603515625,17420,17545,11632.735399999992,-0.2236363636363634,0.2909090909090909,0.34545454545454546,0.18181818181818182,5i8o
6azl,0.04201680672268908,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.04201680672268908,0.09243697478991597,0.008403361344537815,0.03361344537815126,0.04201680672268908,0.08403361344537816,0.008403361344537815,0.058823529411764705,0.03361344537815126,0.07563025210084033,0.025210084033613446,0.12605042016806722,0.08403361344537816,0.07563025210084033,0.03361344537815126,0.06722689075630252,0.14285714285714285,41.96806722689075,0.9963252164502163,8.60357666015625,33920,34045,13223.606299999989,-0.2798319327731092,0.33613445378151263,0.31092436974789917,0.1512605042016807,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.08411214953271028,0.028037383177570093,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.056074766355140186,0.04672897196261682,0.16822429906542055,0.07476635514018691,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.09345794392523363,50.279439252336445,1.0031128522837707,5.69976806640625,16960,17085,11679.779099999989,-0.3588785046728974,0.2897196261682243,0.35514018691588783,0.1588785046728972,6azl
6dcv,0.04918032786885246,0.01639344262295082,0.06557377049180328,0.02459016393442623,0.00819672131147541,0.09836065573770492,0.01639344262295082,0.040983606557377046,0.040983606557377046,0.08196721311475409,0.02459016393442623,0.0,0.03278688524590164,0.06557377049180328,0.040983606557377046,0.13934426229508196,0.08196721311475409,0.06557377049180328,0.04918032786885246,0.05737704918032787,0.11475409836065574,26.300819672131137,0.9982859249894649,6.07391357421875,43430,43555,13534.986999999992,-0.3508196721311474,0.30327868852459017,0.2704918032786885,0.180327868852459,0.05309734513274336,0.017699115044247787,0.061946902654867256,0.035398230088495575,0.061946902654867256,0.07079646017699115,0.02654867256637168,0.035398230088495575,0.05309734513274336,0.08849557522123894,0.0,0.061946902654867256,0.035398230088495575,0.07079646017699115,0.035398230088495575,0.13274336283185842,0.061946902654867256,0.035398230088495575,0.017699115044247787,0.04424778761061947,0.12389380530973451,43.0513274336283,1.003088827838828,6.30120849609375,18450,18575,12659.773399999987,-0.6070796460176995,0.2831858407079646,0.3008849557522124,0.17699115044247787,6dcv
3w9e,0.05737704918032787,0.01639344262295082,0.04918032786885246,0.03278688524590164,0.02459016393442623,0.09836065573770492,0.0,0.01639344262295082,0.05737704918032787,0.09016393442622951,0.01639344262295082,0.00819672131147541,0.02459016393442623,0.05737704918032787,0.040983606557377046,0.10655737704918032,0.13934426229508196,0.08196721311475409,0.040983606557377046,0.040983606557377046,0.10655737704918032,21.763934426229497,0.9989714496418037,8.62005615234375,34950,35075,13357.888499999986,-0.2713114754098361,0.29508196721311475,0.23770491803278687,0.19672131147540983,0.06542056074766354,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.11214953271028037,0.0,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.0,0.009345794392523364,0.06542056074766354,0.07476635514018691,0.056074766355140186,0.14953271028037382,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.037383177570093455,0.08411214953271028,44.57476635514014,1.0048955296404274,8.07745361328125,11460,11585,11350.47199999999,-0.35327102803738303,0.2523364485981308,0.3364485981308411,0.19626168224299062,3w9e
4qxu,0.05084745762711865,0.01694915254237288,0.025423728813559324,0.05084745762711865,0.059322033898305086,0.11016949152542373,0.0,0.025423728813559324,0.0423728813559322,0.0847457627118644,0.025423728813559324,0.0423728813559322,0.01694915254237288,0.025423728813559324,0.06779661016949153,0.1440677966101695,0.06779661016949153,0.06779661016949153,0.025423728813559324,0.05084745762711865,0.13559322033898305,50.40169491525422,0.9977823285277415,9.26629638671875,25440,25565,13066.57529999999,-0.22796610169491532,0.3135593220338983,0.3135593220338983,0.211864406779661,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.044642857142857144,0.11607142857142858,0.017857142857142856,0.044642857142857144,0.05357142857142857,0.09821428571428571,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.13392857142857142,0.0625,0.0625,0.008928571428571428,0.05357142857142857,0.10714285714285715,34.474107142857115,1.0013819926028664,7.96380615234375,14440,14565,12183.563599999989,-0.2785714285714284,0.3125,0.33035714285714285,0.16964285714285715,4qxu
3q3g,0.07377049180327869,0.01639344262295082,0.06557377049180328,0.040983606557377046,0.01639344262295082,0.09016393442622951,0.00819672131147541,0.040983606557377046,0.06557377049180328,0.05737704918032787,0.01639344262295082,0.02459016393442623,0.040983606557377046,0.08196721311475409,0.01639344262295082,0.09836065573770492,0.09016393442622951,0.05737704918032787,0.02459016393442623,0.07377049180327869,0.11475409836065574,44.25655737704916,1.0051360092709651,4.96087646484375,29910,30035,13434.707399999992,-0.5688524590163935,0.2704918032786885,0.2540983606557377,0.1885245901639344,0.04424778761061947,0.017699115044247787,0.035398230088495575,0.04424778761061947,0.02654867256637168,0.07964601769911504,0.0,0.02654867256637168,0.07079646017699115,0.09734513274336283,0.017699115044247787,0.02654867256637168,0.04424778761061947,0.07079646017699115,0.017699115044247787,0.1415929203539823,0.08849557522123894,0.05309734513274336,0.017699115044247787,0.07964601769911504,0.12389380530973451,40.79823008849553,1.0025643315018316,7.90533447265625,24410,24535,12517.899299999986,-0.4283185840707964,0.3008849557522124,0.2920353982300885,0.20353982300884954,3q3g
6bit,0.09734513274336283,0.017699115044247787,0.05309734513274336,0.061946902654867256,0.017699115044247787,0.07964601769911504,0.017699115044247787,0.04424778761061947,0.05309734513274336,0.07079646017699115,0.0,0.017699115044247787,0.02654867256637168,0.07079646017699115,0.02654867256637168,0.08849557522123894,0.09734513274336283,0.061946902654867256,0.035398230088495575,0.061946902654867256,0.11504424778761062,39.29646017699113,1.000867101648352,4.99700927734375,32430,32555,12499.677299999988,-0.42389380530973464,0.2920353982300885,0.21238938053097345,0.23008849557522124,0.08411214953271028,0.018691588785046728,0.009345794392523364,0.04672897196261682,0.028037383177570093,0.07476635514018691,0.009345794392523364,0.037383177570093455,0.04672897196261682,0.07476635514018691,0.018691588785046728,0.009345794392523364,0.056074766355140186,0.037383177570093455,0.018691588785046728,0.22429906542056074,0.07476635514018691,0.037383177570093455,0.028037383177570093,0.06542056074766354,0.12149532710280374,50.47663551401868,1.0020846695821186,8.03656005859375,26930,27055,11438.609899999992,-0.19626168224299065,0.27102803738317754,0.3644859813084112,0.22429906542056072,6bit
4rbp,0.06504065040650407,0.016260162601626018,0.08130081300813008,0.04065040650406504,0.032520325203252036,0.10569105691056911,0.016260162601626018,0.032520325203252036,0.032520325203252036,0.06504065040650407,0.024390243902439025,0.024390243902439025,0.032520325203252036,0.016260162601626018,0.07317073170731707,0.10569105691056911,0.056910569105691054,0.11382113821138211,0.024390243902439025,0.04065040650406504,0.0975609756097561,38.373983739837385,0.9974918546365915,5.60687255859375,23950,24075,13452.937599999988,-0.20406504065040654,0.3089430894308943,0.2682926829268293,0.1951219512195122,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.06542056074766354,0.009345794392523364,0.0,0.037383177570093455,0.06542056074766354,0.028037383177570093,0.12149532710280374,0.1308411214953271,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.11214953271028036,42.76915887850465,0.9981039844509232,9.01080322265625,18450,18575,11533.868199999994,-0.14953271028037388,0.2803738317757009,0.2523364485981308,0.18691588785046725,4rbp
6mv5,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.06896551724137931,0.02586206896551724,0.09482758620689655,0.008620689655172414,0.034482758620689655,0.0603448275862069,0.07758620689655173,0.02586206896551724,0.04310344827586207,0.017241379310344827,0.04310344827586207,0.05172413793103448,0.11206896551724138,0.0603448275862069,0.08620689655172414,0.034482758620689655,0.05172413793103448,0.11206896551724138,45.26379310344827,1.0004322429906543,8.02838134765625,30940,31065,13009.522599999991,-0.3853448275862068,0.3103448275862069,0.26724137931034486,0.22413793103448276,0.05357142857142857,0.017857142857142856,0.026785714285714284,0.044642857142857144,0.044642857142857144,0.08928571428571429,0.017857142857142856,0.03571428571428571,0.026785714285714284,0.09821428571428571,0.026785714285714284,0.026785714285714284,0.0625,0.044642857142857144,0.05357142857142857,0.13392857142857142,0.0625,0.07142857142857142,0.008928571428571428,0.05357142857142857,0.10714285714285715,44.341964285714255,0.9961082986592695,7.98992919921875,14440,14565,12269.78849999999,-0.11607142857142862,0.3125,0.3125,0.2232142857142857,6mv5
2v7h,0.07563025210084033,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.03361344537815126,0.10084033613445378,0.008403361344537815,0.04201680672268908,0.05042016806722689,0.058823529411764705,0.01680672268907563,0.03361344537815126,0.025210084033613446,0.058823529411764705,0.03361344537815126,0.11764705882352941,0.10084033613445378,0.025210084033613446,0.04201680672268908,0.07563025210084033,0.15126050420168066,33.45294117647058,1.0001244588744589,6.76422119140625,40910,41035,13283.509799999985,-0.5512605042016808,0.2773109243697479,0.2773109243697479,0.19327731092436973,0.028037383177570093,0.018691588785046728,0.056074766355140186,0.028037383177570093,0.028037383177570093,0.09345794392523364,0.009345794392523364,0.07476635514018691,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.028037383177570093,0.07476635514018691,0.037383177570093455,0.1308411214953271,0.11214953271028037,0.028037383177570093,0.009345794392523364,0.056074766355140186,0.09345794392523364,29.09626168224297,1.0016918124392615,5.64923095703125,14440,14565,11752.847999999987,-0.47570093457943935,0.2803738317757009,0.308411214953271,0.14953271028037382,2v7h
5wcd,0.056451612903225805,0.016129032258064516,0.06451612903225806,0.03225806451612903,0.056451612903225805,0.12903225806451613,0.008064516129032258,0.024193548387096774,0.024193548387096774,0.07258064516129033,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.04032258064516129,0.07258064516129033,0.08870967741935484,0.056451612903225805,0.12096774193548387,0.04032258064516129,0.024193548387096774,0.12096774193548387,29.74677419354838,0.9928769151138717,6.85955810546875,31970,32095,13628.25679999999,-0.04112903225806454,0.33870967741935487,0.2661290322580645,0.18548387096774194,0.06306306306306306,0.018018018018018018,0.04504504504504504,0.018018018018018018,0.02702702702702703,0.11711711711711711,0.009009009009009009,0.04504504504504504,0.05405405405405406,0.05405405405405406,0.0,0.018018018018018018,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.17117117117117117,0.08108108108108109,0.07207207207207207,0.009009009009009009,0.06306306306306306,0.0990990990990991,47.27207207207206,1.0060095704948646,8.60357666015625,15930,16055,11623.709199999994,-0.30630630630630623,0.2702702702702703,0.36036036036036034,0.13513513513513514,5wcd
2bob,0.09322033898305085,0.01694915254237288,0.03389830508474576,0.05084745762711865,0.025423728813559324,0.09322033898305085,0.01694915254237288,0.0423728813559322,0.06779661016949153,0.059322033898305086,0.00847457627118644,0.01694915254237288,0.03389830508474576,0.059322033898305086,0.03389830508474576,0.11864406779661017,0.07627118644067797,0.06779661016949153,0.03389830508474576,0.05084745762711865,0.11016949152542373,21.928813559322023,1.0021972477064223,8.58758544921875,30940,31065,12883.278799999987,-0.37288135593220334,0.2796610169491525,0.2627118644067797,0.21186440677966104,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.04672897196261682,0.08411214953271028,0.009345794392523364,0.09345794392523364,0.028037383177570093,0.06542056074766354,0.0,0.037383177570093455,0.04672897196261682,0.056074766355140186,0.056074766355140186,0.18691588785046728,0.06542056074766354,0.028037383177570093,0.018691588785046728,0.037383177570093455,0.10280373831775699,63.193457943925225,1.0029342808551993,6.76812744140625,16960,17085,11728.85309999999,-0.3504672897196263,0.2897196261682243,0.35514018691588783,0.14953271028037382,2bob
3vi4,0.07627118644067797,0.01694915254237288,0.025423728813559324,0.05084745762711865,0.025423728813559324,0.09322033898305085,0.025423728813559324,0.03389830508474576,0.059322033898305086,0.07627118644067797,0.025423728813559324,0.01694915254237288,0.025423728813559324,0.05084745762711865,0.01694915254237288,0.1271186440677966,0.09322033898305085,0.05084745762711865,0.03389830508474576,0.07627118644067797,0.13559322033898308,37.514406779661,0.9982090432503278,7.00555419921875,35410,35535,13053.479099999986,-0.3127118644067794,0.2966101694915254,0.2627118644067796,0.2288135593220339,0.05357142857142857,0.017857142857142856,0.026785714285714284,0.03571428571428571,0.0625,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.026785714285714284,0.10714285714285714,0.017857142857142856,0.03571428571428571,0.0625,0.03571428571428571,0.0625,0.125,0.07142857142857142,0.05357142857142857,0.008928571428571428,0.03571428571428571,0.10714285714285714,38.885714285714265,0.994383841886269,9.14178466796875,11460,11585,12274.876199999986,-0.028571428571428616,0.3214285714285714,0.3125,0.21428571428571427,3vi4
5iwl,0.08547008547008547,0.017094017094017096,0.05128205128205128,0.042735042735042736,0.017094017094017096,0.08547008547008547,0.008547008547008548,0.017094017094017096,0.05128205128205128,0.042735042735042736,0.03418803418803419,0.03418803418803419,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.09401709401709402,0.08547008547008547,0.02564102564102564,0.07692307692307693,0.11965811965811965,22.228205128205115,1.0009932760141094,8.01141357421875,29910,30035,12988.309799999992,-0.5247863247863248,0.26495726495726496,0.24786324786324787,0.20512820512820512,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.044642857142857144,0.10714285714285714,0.008928571428571428,0.05357142857142857,0.044642857142857144,0.07142857142857142,0.008928571428571428,0.026785714285714284,0.07142857142857142,0.0625,0.03571428571428571,0.14285714285714285,0.0625,0.08035714285714286,0.008928571428571428,0.0625,0.11607142857142858,45.61517857142855,1.0009768839574666,7.95404052734375,15930,16055,12219.592299999993,-0.2616071428571427,0.3214285714285714,0.3482142857142857,0.13392857142857142,5iwl
